종목명,BPS,EPS,SPS,ROE,영업이익률,순이익률,매출액증가율,유동자산증가율,총자산증가율,부채비율,비유동부채비율,유동부채비율
아우딘퓨쳐스,19115.19237682937,-729.2025726851366,4461.397944541615,-57.21688463992798,-378.03737873907363,-447.6917304439989,1.411643225511984,281.39874422769225,187.61773145239675,2976.714388934089,554.5682545587849,2422.146134375305
현대코퍼레이션홀딩스,298288.6629271506,5991.7660832400825,33598.383695358476,61.58269229697092,200.87485032104158,296.63236177406856,92.29985387023679,-47.551115055265946,208.70287555008483,681.3008093327288,360.7586593057964,320.54215002693246
엔투텍,12569.626941065033,624.6257196165628,1902.9354053572224,20.23568749392591,-20.932788274561123,365.8162471841826,1222.49937609344,355.79840393770786,386.1000760373303,1763.7294586741375,168.83141350685148,1594.8980451672865
동양파일,83600.21819520001,47.57340952499999,7609.837381699999,23.41889352815556,102.60857493447561,-94.02785639609893,-81.31859579508995,103.34974957063406,31.632944065039165,342.08147683190737,0.7314703585999199,341.31536263890143
레이,114995.84881481336,841.1548154698008,15858.640442444737,19.42991689932535,80.68470313166736,74.74918127845876,483.7025077240445,354.1375763855357,361.91091830353355,932.7933312870769,476.43286294453463,456.36046834254216
지노믹트리,75053.99033497159,0.0,1479.0874034782826,-4.682641408740845,-37097.96752752257,-5185.890690440517,16980.72452844951,4561.631107334692,3132.549480036139,560.9868135528783,329.390376156249,231.5964373966291
레이언스,181083.0554478332,2676.000475742925,20014.59661451383,50.910383453720655,500.37419145146896,344.44297941708413,257.7377751318176,539.8305354251892,345.2140650337126,571.2856708066486,139.2933771300773,431.9922936765712
젠큐릭스,40746.842710770245,-7705.6933010024595,499.74300503047107,740.2302911778752,-6650.151464063278,-12764.448543347447,12889.43920964793,3572.6835436770934,1770.9836601002344,-3906.9955058271266,-618.1843409345827,-3288.811164892543
LS전선아시아,77219.76698363038,1210.9428802454088,56684.59566730141,44.72241318007393,114.01206878954687,53.21683354264065,326.9575102431873,423.0429921392493,345.890322124744,4793.964977343768,228.46791269469975,4565.497064649068
에치에프알,112485.97229868744,4495.3823394693745,29328.876080493632,28.779760127978424,-77.47836803371895,-73.63593528070747,710.9679038895742,27.745333358886004,92.0806737229668,1773.0170540943695,498.73909615023274,1277.4812377622748
에코마케팅,84309.97200677902,4690.394185749315,22477.45933999197,123.68848012235858,720.4010725468999,650.0576954578999,1747.227671217725,278.4438802307892,335.7081978058561,943.950736889987,113.80463544307838,830.1461014469085
에이트원,11956.101459428735,-271.39953569055194,424.0913185834522,-185.02914846356524,-993.7676845295248,-1740.9951633802323,1735.2930144903974,690.9876637866804,364.8957706569386,3540.0127542388855,829.4302179552379,2710.5825362836486
와이아이케이,48324.22351909749,1061.3802516513592,7930.075970301821,69.05379909688455,167.43331483385353,135.2099876481802,4739.380555383738,689.1118993991325,547.4633280501002,1692.8201757531622,579.019303640472,1113.8008721126896
라온테크,23103.317117117494,800.300903231694,9568.653462727938,23.348057271991443,72.81550772979855,67.97012725158926,529.9030865418792,154.36712800622107,106.85627969435555,772.2788005027156,301.5435204649064,470.7352800378091
JW생명과학,12061383.664293079,165851.7076073938,4096910.3074318804,86.65517404259455,455.20060786571526,273.1271820354923,176.6880167323588,201.01144374206717,66.92743065722078,2336.456759167369,534.5516250353247,1801.9051341320444
폴라리스세원,94540.22823682125,483.361109005616,19176.380949949737,34.92330835495994,98.83710172934421,178.51723813488826,871.3156616365543,1212.6719584445555,1090.3796486050876,1732.7486201465047,323.76158242332,1408.987037723186
에스트래픽,48520.82958943568,-2314.882994012247,8622.940884516955,-121.08651959816261,-340.18929491919755,-353.5068410381004,640.0486960468323,-462.56543768237344,-181.34540395327144,5511.722130031739,1677.7371805815458,3833.9849494501927
헥토파이낸셜,202568.02163470842,3701.6432979256574,29274.684421232054,30.08134571040104,193.86612081412818,220.27424447475406,395.7096925913025,178.1782501877859,201.82643160109433,1612.3735009070022,34.95085963501552,1577.4226412719868
녹십자웰빙,69179.98357785222,1081.1575821038384,12289.051140146763,23.79370853445061,107.28615019804388,87.93021621876268,253.5696226248572,22.82691490418223,71.8788020205824,731.9247002596135,148.9038888756605,583.0208113839532
자이글,49530.9437672847,-263.61608365142763,3233.1265026139395,18.849573502928568,-2329.7338138988403,-949.4281974481494,-715.4945969150147,20.25182322068757,52.308093205717924,555.4292062532163,3.0869617795035245,552.3422444737126
메드팩토,41904.085343834064,-2741.515355502454,0.0,-322.4397471495114,0.0,0.0,0.0,447.74397955291386,334.4330843928759,1577.0038685188858,742.8163010493507,834.1875674695352
슈프리마,294679.24778016505,6649.254394930464,20915.31097229945,67.28856679797363,699.3608682001964,755.5122675502136,378.0156400380769,130.9352502198834,168.9193898202885,191.48550204417572,16.601956464011405,174.88354558016434
엔비티,29650.569249424083,-8.236662656307253,0.0,-2.040461941544598,0.0,0.0,0.0,349.09789925381756,164.48298019269242,829.4147795059984,440.0311618912441,389.3836176147542
에스티팜,214789.76116679108,1022.2308364586956,15845.069712336117,30.71396108844943,-65.99589499846952,-8.752444826869336,572.2812472934456,151.4153789371797,124.51287525055781,867.8426694530892,425.05611982029245,442.78654963279695
피앤씨테크,139429.87761806173,1236.3788585567836,6985.230050872764,38.26949741104234,315.1507274052224,392.46251047765827,173.49107531347585,441.098595295849,352.5001045608265,435.5150913399339,64.81410395326691,370.7009873866671
플레이디,80488.71054381569,432.06239422817544,6379.7290730825425,8.69278928508118,118.836822842722,116.67925042834135,52.29504399751392,44.046247340056325,19.952548875740337,1081.9033548643024,147.786811793613,934.1165430706895
클리오,137566.60858189978,2264.8027349677523,35482.91088605787,47.17806053299571,135.05767602762333,98.11290138783622,244.36643771334866,49.63271036754697,193.50116725763232,1450.8335449156693,229.31301198516863,1221.5205329305002
앤디포스,67995.99646197163,270.2738919921859,6040.208383587325,16.62911483005628,216.81108679573632,-219.56805734954514,-292.59988108885034,-233.5132287779344,-214.5555157884744,853.5690057608722,150.14239383290885,703.4266119279631
얼라인드,57544.30193020382,780.5950590365212,3705.7112715746734,17.653288139102813,-99.71537648438373,95.33606698954846,564.2818294005648,-85.6376954519647,97.907851796968,491.2374425668916,346.48185100322564,144.755591563666
비피도,117090.22781926468,1551.085424270779,5003.404876168774,17.149469478006388,-3.720151866982118,217.24409833291304,163.6146099793826,-225.79417071388193,42.10635445557226,105.972895233491,19.540215312286545,86.43267992120444
