종목명,variable,value
미래나노텍,유사종목_5,제이씨현시스템
미래반도체,유사종목_1,청담글로벌
미래반도체,유사종목_2,SAMG엔터
미래반도체,유사종목_3,디와이씨
미래반도체,유사종목_4,파인엠텍
미래반도체,유사종목_5,삼기이브이
미래산업,유사종목_1,GKL
미래산업,유사종목_2,성우테크론
미래산업,유사종목_3,브이원텍
미래산업,유사종목_4,아진엑스텍
미래산업,유사종목_5,빅솔론
미래생명자원,유사종목_1,아모센스
미래생명자원,유사종목_2,SH에너지화학
미래생명자원,유사종목_3,탑머티리얼
미래생명자원,유사종목_4,아이디피
미래생명자원,유사종목_5,모델솔루션
미래아이앤지,유사종목_1,제이알글로벌리츠
미래아이앤지,유사종목_2,롯데리츠
미래아이앤지,유사종목_3,하나금융25호스팩
미래아이앤지,유사종목_4,NH프라임리츠
미래아이앤지,유사종목_5,아미노로직스
미래에셋글로벌리츠,유사종목_1,디앤디플랫폼리츠
미래에셋글로벌리츠,유사종목_2,ESR켄달스퀘어리츠
미래에셋글로벌리츠,유사종목_3,산돌
미래에셋글로벌리츠,유사종목_4,지아이텍
미래에셋글로벌리츠,유사종목_5,이노룰스
미래에셋대우스팩 5호,유사종목_1,솔루스첨단소재2우B
미래에셋대우스팩 5호,유사종목_2,SK네트웍스우
미래에셋대우스팩 5호,유사종목_3,IBKS제17호스팩
미래에셋대우스팩 5호,유사종목_4,한양증권우
미래에셋대우스팩 5호,유사종목_5,유안타증권우
미래에셋맵스리츠,유사종목_1,롯데리츠
미래에셋맵스리츠,유사종목_2,제이알글로벌리츠
미래에셋맵스리츠,유사종목_3,오비고
미래에셋맵스리츠,유사종목_4,박셀바이오
미래에셋맵스리츠,유사종목_5,케이엠제약
미래에셋벤처투자,유사종목_1,코리안리
미래에셋벤처투자,유사종목_2,삼성카드
미래에셋벤처투자,유사종목_3,푸른저축은행
미래에셋벤처투자,유사종목_4,한국토지신탁
미래에셋벤처투자,유사종목_5,한화손해보험
미래에셋비전스팩1호,유사종목_1,신영스팩7호
미래에셋비전스팩1호,유사종목_2,신영스팩9호
미래에셋비전스팩1호,유사종목_3,엔에이치스팩19호
미래에셋비전스팩1호,유사종목_4,신영스팩8호
미래에셋비전스팩1호,유사종목_5,엠벤처투자
미래에셋비전스팩2호,유사종목_1,유안타제13호스팩
미래에셋비전스팩2호,유사종목_2,엠벤처투자
미래에셋비전스팩2호,유사종목_3,미래에셋비전스팩1호
미래에셋비전스팩2호,유사종목_4,엔에이치스팩19호
미래에셋비전스팩2호,유사종목_5,신영스팩9호
미래에셋생명,유사종목_1,SK증권
미래에셋생명,유사종목_2,롯데손해보험
미래에셋생명,유사종목_3,미래에셋증권
미래에셋생명,유사종목_4,동양생명
미래에셋생명,유사종목_5,키움증권
미래에셋증권,유사종목_1,한국금융지주
미래에셋증권,유사종목_2,미래에셋생명
미래에셋증권,유사종목_3,JB금융지주
미래에셋증권,유사종목_4,다올투자증권
미래에셋증권,유사종목_5,KB금융
미래에셋증권2우B,유사종목_1,솔루스첨단소재2우B
미래에셋증권2우B,유사종목_2,SK네트웍스우
미래에셋증권2우B,유사종목_3,IBKS제17호스팩
미래에셋증권2우B,유사종목_4,한양증권우
미래에셋증권2우B,유사종목_5,유안타증권우
미래에셋증권우,유사종목_1,솔루스첨단소재2우B
미래에셋증권우,유사종목_2,SK네트웍스우
미래에셋증권우,유사종목_3,IBKS제17호스팩
미래에셋증권우,유사종목_4,한양증권우
미래에셋증권우,유사종목_5,유안타증권우
미래컴퍼니,유사종목_1,일양약품
미래컴퍼니,유사종목_2,사조씨푸드
미래컴퍼니,유사종목_3,MDS테크
미래컴퍼니,유사종목_4,서울반도체
미래컴퍼니,유사종목_5,이엠텍
미스터블루,유사종목_1,레인보우로보틱스
미스터블루,유사종목_2,휴림네트웍스
미스터블루,유사종목_3,제로투세븐
미스터블루,유사종목_4,원익피앤이
미스터블루,유사종목_5,모트렉스
미원상사,유사종목_1,금비
미원상사,유사종목_2,지역난방공사
미원상사,유사종목_3,미창석유
미원상사,유사종목_4,현대홈쇼핑
미원상사,유사종목_5,동일산업
미원에스씨,유사종목_1,HDC현대산업개발
미원에스씨,유사종목_2,화성산업
미원에스씨,유사종목_3,미원화학
미원에스씨,유사종목_4,화천기계
미원에스씨,유사종목_5,서흥
미원홀딩스,유사종목_1,예스코홀딩스
미원홀딩스,유사종목_2,롯데제과
미원홀딩스,유사종목_3,금호석유
미원홀딩스,유사종목_4,GS
미원홀딩스,유사종목_5,신대양제지
미원화학,유사종목_1,피에이치에이
미원화학,유사종목_2,현대비앤지스틸
미원화학,유사종목_3,미원에스씨
미원화학,유사종목_4,HDC현대산업개발
미원화학,유사종목_5,화천기계
미창석유,유사종목_1,동일산업
미창석유,유사종목_2,지역난방공사
미창석유,유사종목_3,KISCO홀딩스
미창석유,유사종목_4,미원상사
미창석유,유사종목_5,아세아시멘트
미코,유사종목_1,에프에스티
미코,유사종목_2,인텔리안테크
미코,유사종목_3,팜젠사이언스
미코,유사종목_4,지엔씨에너지
미코,유사종목_5,하츠
미코바이오메드,유사종목_1,큐라클
미코바이오메드,유사종목_2,에이비엘바이오
미코바이오메드,유사종목_3,제로투세븐
미코바이오메드,유사종목_4,미스터블루
미코바이오메드,유사종목_5,레인보우로보틱스
미투온,유사종목_1,엠게임
미투온,유사종목_2,제노레이
미투온,유사종목_3,디앤씨미디어
미투온,유사종목_4,서암기계공업
미투온,유사종목_5,iMBC
미투젠,유사종목_1,이스트아시아홀딩스
미투젠,유사종목_2,메이슨캐피탈
미투젠,유사종목_3,골든센츄리
미투젠,유사종목_4,DSC인베스트먼트
미투젠,유사종목_5,한국자산신탁
바다로19호,유사종목_1,더블유씨피
바다로19호,유사종목_2,포시에스
바다로19호,유사종목_3,테고사이언스
바다로19호,유사종목_4,비트컴퓨터
바다로19호,유사종목_5,카카오페이
바디텍메드,유사종목_1,이글벳
바디텍메드,유사종목_2,드림씨아이에스
바디텍메드,유사종목_3,씨큐브
바디텍메드,유사종목_4,비트컴퓨터
바디텍메드,유사종목_5,HB솔루션
바른손,유사종목_1,스카이문스테크놀로지
바른손,유사종목_2,HLB테라퓨틱스
바른손,유사종목_3,케이피에스
바른손,유사종목_4,칩스앤미디어
바른손,유사종목_5,자이글
바른손이앤에이,유사종목_1,글로벌텍스프리
바른손이앤에이,유사종목_2,다믈멀티미디어
바른손이앤에이,유사종목_3,THE E&M
바른손이앤에이,유사종목_4,덱스터
바른손이앤에이,유사종목_5,플레이그램
바이넥스,유사종목_1,신풍제약
바이넥스,유사종목_2,세진티에스
바이넥스,유사종목_3,HRS
바이넥스,유사종목_4,비씨월드제약
바이넥스,유사종목_5,영풍제지
바이브컴퍼니,유사종목_1,리노스
바이브컴퍼니,유사종목_2,제이엠티
바이브컴퍼니,유사종목_3,코렌텍
바이브컴퍼니,유사종목_4,에프엔씨엔터
바이브컴퍼니,유사종목_5,키이스트
바이오노트,유사종목_1,이지스밸류리츠
바이오노트,유사종목_2,엔비티
바이오노트,유사종목_3,지투파워
바이오노트,유사종목_4,스톤브릿지벤처스
바이오노트,유사종목_5,셀레믹스
바이오니아,유사종목_1,포메탈
바이오니아,유사종목_2,삼일
바이오니아,유사종목_3,에스엠코어
바이오니아,유사종목_4,디와이피엔에프
바이오니아,유사종목_5,비나텍
바이오다인,유사종목_1,나노씨엠에스
바이오다인,유사종목_2,에이에프더블류
바이오다인,유사종목_3,오로스테크놀로지
바이오다인,유사종목_4,모비릭스
바이오다인,유사종목_5,피엔케이피부임상연구센타
바이오로그디바이스,유사종목_1,본느
바이오로그디바이스,유사종목_2,일신석재
바이오로그디바이스,유사종목_3,우리이앤엘
바이오로그디바이스,유사종목_4,토박스코리아
바이오로그디바이스,유사종목_5,케이씨에스
바이오솔루션,유사종목_1,로보티즈
바이오솔루션,유사종목_2,알티캐스트
바이오솔루션,유사종목_3,넵튠
바이오솔루션,유사종목_4,블레이드 Ent
바이오솔루션,유사종목_5,비피도
바이오스마트,유사종목_1,파라텍
바이오스마트,유사종목_2,화승엔터프라이즈
바이오스마트,유사종목_3,링네트
바이오스마트,유사종목_4,미래나노텍
바이오스마트,유사종목_5,광진실업
바이오에프디엔씨,유사종목_1,디어유
바이오에프디엔씨,유사종목_2,지오엘리먼트
바이오에프디엔씨,유사종목_3,범한퓨얼셀
바이오에프디엔씨,유사종목_4,IHQ
바이오에프디엔씨,유사종목_5,삼영에스앤씨
바이오인프라,유사종목_1,스튜디오미르
바이오인프라,유사종목_2,세아메카닉스
바이오인프라,유사종목_3,이노룰스
바이오인프라,유사종목_4,현대무벡스
바이오인프라,유사종목_5,티에프이
바이오톡스텍,유사종목_1,투비소프트
바이오톡스텍,유사종목_2,NEW
바이오톡스텍,유사종목_3,예스티
바이오톡스텍,유사종목_4,세원이앤씨
바이오톡스텍,유사종목_5,서암기계공업
바이오플러스,유사종목_1,영창케미칼
바이오플러스,유사종목_2,가온칩스
바이오플러스,유사종목_3,아이씨에이치
바이오플러스,유사종목_4,토박스코리아
바이오플러스,유사종목_5,SCI평가정보
바이온,유사종목_1,네이처셀
바이온,유사종목_2,자연과환경
바이온,유사종목_3,나노브릭
바이온,유사종목_4,메디프론
바이온,유사종목_5,베노홀딩스
바이옵트로,유사종목_1,박셀바이오
바이옵트로,유사종목_2,오비고
바이옵트로,유사종목_3,지니너스
바이옵트로,유사종목_4,하나금융25호스팩
바이옵트로,유사종목_5,롯데리츠
바이젠셀,유사종목_1,티움바이오
바이젠셀,유사종목_2,이지트로닉스
바이젠셀,유사종목_3,브레인즈컴퍼니
바이젠셀,유사종목_4,메드팩토
바이젠셀,유사종목_5,리파인
바텍,유사종목_1,DB하이텍
바텍,유사종목_2,동아엘텍
바텍,유사종목_3,이라이콤
바텍,유사종목_4,제이브이엠
바텍,유사종목_5,SNT에너지
박셀바이오,유사종목_1,오비고
박셀바이오,유사종목_2,하나금융25호스팩
박셀바이오,유사종목_3,윈텍
박셀바이오,유사종목_4,롯데리츠
박셀바이오,유사종목_5,미래에셋맵스리츠
방림,유사종목_1,제이브이엠
방림,유사종목_2,SJM홀딩스
방림,유사종목_3,일진다이아
방림,유사종목_4,이라이콤
방림,유사종목_5,태광
배럴,유사종목_1,폴라리스우노
배럴,유사종목_2,마이크로프랜드
배럴,유사종목_3,오로스테크놀로지
배럴,유사종목_4,위세아이텍
배럴,유사종목_5,에스맥
백광산업,유사종목_1,한솔아이원스
백광산업,유사종목_2,케이씨피드
백광산업,유사종목_3,디와이피엔에프
백광산업,유사종목_4,에스엠코어
백광산업,유사종목_5,비나텍
백금T&A,유사종목_1,신화인터텍
백금T&A,유사종목_2,에스폴리텍
백금T&A,유사종목_3,이구산업
백금T&A,유사종목_4,엔켐
백금T&A,유사종목_5,파워넷
백산,유사종목_1,크린앤사이언스
백산,유사종목_2,크라운제과
백산,유사종목_3,진성티이씨
백산,유사종목_4,신영증권
백산,유사종목_5,우신시스템
밸로프,유사종목_1,메쎄이상
밸로프,유사종목_2,티쓰리
밸로프,유사종목_3,모코엠시스
밸로프,유사종목_4,핑거스토리
밸로프,유사종목_5,이노진
버킷스튜디오,유사종목_1,애니젠
버킷스튜디오,유사종목_2,KH 건설
버킷스튜디오,유사종목_3,엔바이오니아
버킷스튜디오,유사종목_4,자이언트스텝
버킷스튜디오,유사종목_5,케이피엠테크
범양건영,유사종목_1,한국전자금융
범양건영,유사종목_2,제이엔케이히터
범양건영,유사종목_3,태림포장
범양건영,유사종목_4,엘비세미콘
범양건영,유사종목_5,진바이오텍
범한퓨얼셀,유사종목_1,삼영에스앤씨
범한퓨얼셀,유사종목_2,갤럭시아에스엠
범한퓨얼셀,유사종목_3,해성티피씨
범한퓨얼셀,유사종목_4,지오엘리먼트
범한퓨얼셀,유사종목_5,보락
베노홀딩스,유사종목_1,자연과환경
베노홀딩스,유사종목_2,바이온
베노홀딩스,유사종목_3,이노인스트루먼트
베노홀딩스,유사종목_4,네이처셀
베노홀딩스,유사종목_5,위지트
베뉴지,유사종목_1,삼영전자
베뉴지,유사종목_2,세원물산
베뉴지,유사종목_3,하이록코리아
베뉴지,유사종목_4,셀트리온
베뉴지,유사종목_5,삼아제약
베셀,유사종목_1,오킨스전자
베셀,유사종목_2,웨이브일렉트로
베셀,유사종목_3,명문제약
베셀,유사종목_4,케이씨피드
베셀,유사종목_5,에스에이티
베스파,유사종목_1,코원플레이
베스파,유사종목_2,테크엘
베스파,유사종목_3,이노뎁
베스파,유사종목_4,서전기전
베스파,유사종목_5,패션플랫폼
벽산,유사종목_1,티플랙스
벽산,유사종목_2,동국알앤에스
벽산,유사종목_3,대화제약
벽산,유사종목_4,삼륭물산
벽산,유사종목_5,이씨에스
보광산업,유사종목_1,SGA
