종목명,variable,value
제일바이오,유사종목_2,한전기술
제일바이오,유사종목_3,한일시멘트
제일바이오,유사종목_4,신라교역
제일바이오,유사종목_5,경동인베스트
제일약품,유사종목_1,경남스틸
제일약품,유사종목_2,HL만도
제일약품,유사종목_3,가온전선
제일약품,유사종목_4,가온미디어
제일약품,유사종목_5,KCC건설
제일연마,유사종목_1,화일약품
제일연마,유사종목_2,넥센
제일연마,유사종목_3,종근당홀딩스
제일연마,유사종목_4,창해에탄올
제일연마,유사종목_5,대원
제일전기공업,유사종목_1,아시아나IDT
제일전기공업,유사종목_2,한국철강
제일전기공업,유사종목_3,한전KPS
제일전기공업,유사종목_4,SNT모티브
제일전기공업,유사종목_5,아비코전자
제일테크노스,유사종목_1,조비
제일테크노스,유사종목_2,신원종합개발
제일테크노스,유사종목_3,그린케미칼
제일테크노스,유사종목_4,파세코
제일테크노스,유사종목_5,코스메카코리아
제일파마홀딩스,유사종목_1,DB하이텍
제일파마홀딩스,유사종목_2,골프존
제일파마홀딩스,유사종목_3,지앤비에스엔지니어링
제일파마홀딩스,유사종목_4,피에스케이
제일파마홀딩스,유사종목_5,테스
제주맥주,유사종목_1,엔에스엔
제주맥주,유사종목_2,바이온
제주맥주,유사종목_3,메디콕스
제주맥주,유사종목_4,솔고바이오
제주맥주,유사종목_5,현대바이오
제주반도체,유사종목_1,NI스틸
제주반도체,유사종목_2,엘비세미콘
제주반도체,유사종목_3,패션플랫폼
제주반도체,유사종목_4,루멘스
제주반도체,유사종목_5,대한과학
제주은행,유사종목_1,한화손해보험
제주은행,유사종목_2,삼성생명
제주은행,유사종목_3,우리금융지주
제주은행,유사종목_4,한화생명
제주은행,유사종목_5,기업은행
제주항공,유사종목_1,우성
제주항공,유사종목_2,가온전선
제주항공,유사종목_3,세종공업
제주항공,유사종목_4,SK가스
제주항공,유사종목_5,동성케미컬
제테마,유사종목_1,예스티
제테마,유사종목_2,티사이언티픽
제테마,유사종목_3,케이엠제약
제테마,유사종목_4,금호에이치티
제테마,유사종목_5,코데즈컴바인
젠큐릭스,유사종목_1,SK바이오팜
젠큐릭스,유사종목_2,오스코텍
젠큐릭스,유사종목_3,에스티큐브
젠큐릭스,유사종목_4,DXVX
젠큐릭스,유사종목_5,레이저쎌
젬백스,유사종목_1,명성티엔에스
젬백스,유사종목_2,디와이피엔에프
젬백스,유사종목_3,아이컴포넌트
젬백스,유사종목_4,와이어블
젬백스,유사종목_5,리노스
젬백스링크,유사종목_1,와이아이케이
젬백스링크,유사종목_2,메디프론
젬백스링크,유사종목_3,엔케이
젬백스링크,유사종목_4,네오셈
젬백스링크,유사종목_5,녹원씨엔아이
조광ILI,유사종목_1,저스템
조광ILI,유사종목_2,에스맥
조광ILI,유사종목_3,일정실업
조광ILI,유사종목_4,콘텐트리중앙
조광ILI,유사종목_5,디티앤씨알오
조광페인트,유사종목_1,자화전자
조광페인트,유사종목_2,안국약품
조광페인트,유사종목_3,연우
조광페인트,유사종목_4,플래티어
조광페인트,유사종목_5,LF
조광피혁,유사종목_1,신도리코
조광피혁,유사종목_2,메가스터디
조광피혁,유사종목_3,남화토건
조광피혁,유사종목_4,CS홀딩스
조광피혁,유사종목_5,동아타이어
조비,유사종목_1,파세코
조비,유사종목_2,제일테크노스
조비,유사종목_3,코스메카코리아
조비,유사종목_4,토비스
조비,유사종목_5,SUN&L
조선내화,유사종목_1,세방
조선내화,유사종목_2,우주일렉트로
조선내화,유사종목_3,아세아
조선내화,유사종목_4,HL홀딩스
조선내화,유사종목_5,고려제강
조선선재,유사종목_1,컴투스
조선선재,유사종목_2,쎌바이오텍
조선선재,유사종목_3,파마리서치
조선선재,유사종목_4,코메론
조선선재,유사종목_5,나노신소재
조아제약,유사종목_1,인터엠
조아제약,유사종목_2,기산텔레콤
조아제약,유사종목_3,유니온커뮤니티
조아제약,유사종목_4,에프엔씨엔터
조아제약,유사종목_5,서울제약
조이시티,유사종목_1,서울옥션
조이시티,유사종목_2,한네트
조이시티,유사종목_3,엠투엔
조이시티,유사종목_4,엘컴텍
조이시티,유사종목_5,KH 필룩스
조일알미늄,유사종목_1,세진중공업
조일알미늄,유사종목_2,알루코
조일알미늄,유사종목_3,대영포장
조일알미늄,유사종목_4,옵트론텍
조일알미늄,유사종목_5,한국팩키지
조흥,유사종목_1,롯데제과
조흥,유사종목_2,예스코홀딩스
조흥,유사종목_3,세아베스틸지주
조흥,유사종목_4,삼양사
조흥,유사종목_5,동아지질
종근당,유사종목_1,에스텍
종근당,유사종목_2,LIG넥스원
종근당,유사종목_3,DL건설
종근당,유사종목_4,나이스정보통신
종근당,유사종목_5,대원산업
종근당바이오,유사종목_1,아세아시멘트
종근당바이오,유사종목_2,삼화왕관
종근당바이오,유사종목_3,파인디지털
종근당바이오,유사종목_4,영풍
종근당바이오,유사종목_5,고려제약
종근당홀딩스,유사종목_1,제일연마
종근당홀딩스,유사종목_2,세방
종근당홀딩스,유사종목_3,코텍
종근당홀딩스,유사종목_4,넥센
종근당홀딩스,유사종목_5,에이치엘사이언스
좋은사람들,유사종목_1,현대약품
좋은사람들,유사종목_2,한일단조
좋은사람들,유사종목_3,진양화학
좋은사람들,유사종목_4,삼성중공업
좋은사람들,유사종목_5,제닉
주성엔지니어링,유사종목_1,진양제약
주성엔지니어링,유사종목_2,루트로닉
주성엔지니어링,유사종목_3,아셈스
주성엔지니어링,유사종목_4,KG모빌리언스
주성엔지니어링,유사종목_5,이글벳
주연테크,유사종목_1,대한광통신
주연테크,유사종목_2,유니온머티리얼
주연테크,유사종목_3,기산텔레콤
주연테크,유사종목_4,빅텍
주연테크,유사종목_5,토니모리
줌인터넷,유사종목_1,엔바이오니아
줌인터넷,유사종목_2,에이팩트
줌인터넷,유사종목_3,코미팜
줌인터넷,유사종목_4,코아스템켐온
줌인터넷,유사종목_5,이노인스트루먼트
중앙디앤엠,유사종목_1,이엔플러스
중앙디앤엠,유사종목_2,한송네오텍
중앙디앤엠,유사종목_3,더코디
중앙디앤엠,유사종목_4,메디콕스
중앙디앤엠,유사종목_5,휴엠앤씨
중앙백신,유사종목_1,하이록코리아
중앙백신,유사종목_2,태경케미컬
중앙백신,유사종목_3,위드텍
중앙백신,유사종목_4,선광
중앙백신,유사종목_5,유수홀딩스
중앙에너비스,유사종목_1,한일화학
중앙에너비스,유사종목_2,한독
중앙에너비스,유사종목_3,하이스틸
중앙에너비스,유사종목_4,유니드비티플러스
중앙에너비스,유사종목_5,현대차
지나인제약,유사종목_1,셀리버리
지나인제약,유사종목_2,비디아이
지나인제약,유사종목_3,넥스트아이
지나인제약,유사종목_4,인벤티지랩
지나인제약,유사종목_5,파멥신
지노믹트리,유사종목_1,오스코텍
지노믹트리,유사종목_2,지놈앤컴퍼니
지노믹트리,유사종목_3,툴젠
지노믹트리,유사종목_4,에스티큐브
지노믹트리,유사종목_5,레이저쎌
지놈앤컴퍼니,유사종목_1,오스코텍
지놈앤컴퍼니,유사종목_2,유틸렉스
지놈앤컴퍼니,유사종목_3,뷰노
지놈앤컴퍼니,유사종목_4,이노테라피
지놈앤컴퍼니,유사종목_5,툴젠
지누스,유사종목_1,나이스정보통신
지누스,유사종목_2,대원산업
지누스,유사종목_3,LIG넥스원
지누스,유사종목_4,KG이니시스
지누스,유사종목_5,종근당
지니너스,유사종목_1,씨이랩
지니너스,유사종목_2,HLB
지니너스,유사종목_3,뉴로메카
지니너스,유사종목_4,진시스템
지니너스,유사종목_5,네이블
지니뮤직,유사종목_1,윈하이텍
지니뮤직,유사종목_2,대주전자재료
지니뮤직,유사종목_3,대화제약
지니뮤직,유사종목_4,경인양행
지니뮤직,유사종목_5,에스에이티
지니언스,유사종목_1,셀트리온제약
지니언스,유사종목_2,네패스아크
지니언스,유사종목_3,아미코젠
지니언스,유사종목_4,팜스빌
지니언스,유사종목_5,골프존뉴딘홀딩스
지니틱스,유사종목_1,파루
지니틱스,유사종목_2,레몬
지니틱스,유사종목_3,에스엘바이오닉스
지니틱스,유사종목_4,주연테크
지니틱스,유사종목_5,키네마스터
지더블유바이텍,유사종목_1,대명소노시즌
지더블유바이텍,유사종목_2,에스케이오션플랜트
지더블유바이텍,유사종목_3,예선테크
지더블유바이텍,유사종목_4,모바일어플라이언스
지더블유바이텍,유사종목_5,후성
지란지교시큐리티,유사종목_1,우리넷
지란지교시큐리티,유사종목_2,휴네시온
지란지교시큐리티,유사종목_3,디지캡
지란지교시큐리티,유사종목_4,YTN
지란지교시큐리티,유사종목_5,코오롱생명과학
지씨셀,유사종목_1,KT서브마린
지씨셀,유사종목_2,SK케미칼
지씨셀,유사종목_3,동일금속
지씨셀,유사종목_4,신일제약
지씨셀,유사종목_5,나노신소재
지아이텍,유사종목_1,SM Life Design
지아이텍,유사종목_2,아이퀘스트
지아이텍,유사종목_3,엑시콘
지아이텍,유사종목_4,오로스테크놀로지
지아이텍,유사종목_5,미투온
지앤비에스엔지니어링,유사종목_1,피에스케이
지앤비에스엔지니어링,유사종목_2,미래컴퍼니
지앤비에스엔지니어링,유사종목_3,테스
지앤비에스엔지니어링,유사종목_4,코미코
지앤비에스엔지니어링,유사종목_5,골프존
지어소프트,유사종목_1,한성기업
지어소프트,유사종목_2,고려신용정보
지어소프트,유사종목_3,신라에스지
지어소프트,유사종목_4,아주스틸
지어소프트,유사종목_5,엠에스오토텍
지에스이,유사종목_1,엔피케이
지에스이,유사종목_2,한솔홈데코
지에스이,유사종목_3,대주산업
지에스이,유사종목_4,브이티지엠피
지에스이,유사종목_5,SH에너지화학
지엔씨에너지,유사종목_1,아이즈비전
지엔씨에너지,유사종목_2,포메탈
지엔씨에너지,유사종목_3,에스엠코어
지엔씨에너지,유사종목_4,하츠
지엔씨에너지,유사종목_5,SG&G
지엔원에너지,유사종목_1,세원이앤씨
지엔원에너지,유사종목_2,하이트론
지엔원에너지,유사종목_3,유티아이
지엔원에너지,유사종목_4,동방선기
지엔원에너지,유사종목_5,갤럭시아에스엠
지엔코,유사종목_1,동방선기
지엔코,유사종목_2,제이스코홀딩스
지엔코,유사종목_3,와이팜
지엔코,유사종목_4,갤럭시아에스엠
지엔코,유사종목_5,세원이앤씨
지엘팜텍,유사종목_1,플라즈맵
지엘팜텍,유사종목_2,에어부산
지엘팜텍,유사종목_3,대창솔루션
지엘팜텍,유사종목_4,비츠로시스
지엘팜텍,유사종목_5,JTC
지엠비코리아,유사종목_1,대동기어
지엠비코리아,유사종목_2,SUN&L
지엠비코리아,유사종목_3,인터플렉스
지엠비코리아,유사종목_4,하이트진로홀딩스
지엠비코리아,유사종목_5,SHD
지역난방공사,유사종목_1,대한방직
지역난방공사,유사종목_2,유니드비티플러스
지역난방공사,유사종목_3,프롬바이오
지역난방공사,유사종목_4,한일화학
지역난방공사,유사종목_5,중앙에너비스
지오엘리먼트,유사종목_1,웹젠
지오엘리먼트,유사종목_2,원익홀딩스
지오엘리먼트,유사종목_3,KT&G
지오엘리먼트,유사종목_4,빅솔론
지오엘리먼트,유사종목_5,하이브
지투알,유사종목_1,핸즈코퍼레이션
지투알,유사종목_2,삼진엘앤디
지투알,유사종목_3,우신시스템
지투알,유사종목_4,혜인
지투알,유사종목_5,HSD엔진
지투파워,유사종목_1,한국정밀기계
지투파워,유사종목_2,이글루
지투파워,유사종목_3,RFHIC
지투파워,유사종목_4,에스에스알
지투파워,유사종목_5,메디포스트
지티지웰니스,유사종목_1,자비스
지티지웰니스,유사종목_2,ITX-AI
지티지웰니스,유사종목_3,피피아이
지티지웰니스,유사종목_4,티에스넥스젠
지티지웰니스,유사종목_5,광무
진도,유사종목_1,유엔젤
진도,유사종목_2,국일신동
진도,유사종목_3,동양파일
진도,유사종목_4,태웅
진도,유사종목_5,이연제약
진로발효,유사종목_1,삼성전자
진로발효,유사종목_2,영원무역홀딩스
진로발효,유사종목_3,에스앤디
진로발효,유사종목_4,신대양제지
진로발효,유사종목_5,텔레칩스
진매트릭스,유사종목_1,제노포커스
진매트릭스,유사종목_2,나이벡
진매트릭스,유사종목_3,이스타코
진매트릭스,유사종목_4,파나케이아
진매트릭스,유사종목_5,HLB생명과학
진바이오텍,유사종목_1,이건산업
진바이오텍,유사종목_2,클리오
진바이오텍,유사종목_3,티플랙스
진바이오텍,유사종목_4,삼호개발
진바이오텍,유사종목_5,동일고무벨트
진성티이씨,유사종목_1,현대일렉트릭
진성티이씨,유사종목_2,동부건설
진성티이씨,유사종목_3,윤성에프앤씨
진성티이씨,유사종목_4,크린앤사이언스
진성티이씨,유사종목_5,태영건설
진시스템,유사종목_1,펩트론
진시스템,유사종목_2,제넥신
진시스템,유사종목_3,에이프릴바이오
진시스템,유사종목_4,지니너스
진시스템,유사종목_5,씨이랩
진양산업,유사종목_1,영림원소프트랩
진양산업,유사종목_2,아스플로
진양산업,유사종목_3,오로라
진양산업,유사종목_4,일진파워
진양산업,유사종목_5,윈하이텍
진양제약,유사종목_1,루트로닉
진양제약,유사종목_2,KG모빌리언스
진양제약,유사종목_3,한국전자홀딩스
진양제약,유사종목_4,PI첨단소재
진양제약,유사종목_5,에프엔에스테크
진양폴리,유사종목_1,브이티지엠피
진양폴리,유사종목_2,NI스틸
진양폴리,유사종목_3,엘비세미콘
진양폴리,유사종목_4,제주반도체
진양폴리,유사종목_5,케이엔제이
진양홀딩스,유사종목_1,아시아경제
진양홀딩스,유사종목_2,한라IMS
진양홀딩스,유사종목_3,부광약품
진양홀딩스,유사종목_4,피코그램
진양홀딩스,유사종목_5,이퓨쳐
진양화학,유사종목_1,삼일
진양화학,유사종목_2,대림B&Co
진양화학,유사종목_3,이건홀딩스
진양화학,유사종목_4,덕성
진양화학,유사종목_5,벽산
진에어,유사종목_1,디딤이앤에프
진에어,유사종목_2,루닛
진에어,유사종목_3,STX중공업
진에어,유사종목_4,코이즈
진에어,유사종목_5,CS
진원생명과학,유사종목_1,큐렉소
진원생명과학,유사종목_2,에이루트
진원생명과학,유사종목_3,플리토
진원생명과학,유사종목_4,캐리소프트
진원생명과학,유사종목_5,THE MIDONG
진흥기업,유사종목_1,코아스
진흥기업,유사종목_2,대유플러스
진흥기업,유사종목_3,에스코넥
진흥기업,유사종목_4,마니커
진흥기업,유사종목_5,코다코
차바이오텍,유사종목_1,창해에탄올
차바이오텍,유사종목_2,파커스
차바이오텍,유사종목_3,아가방컴퍼니
차바이오텍,유사종목_4,위더스제약
차바이오텍,유사종목_5,화일약품
차백신연구소,유사종목_1,맥스트
차백신연구소,유사종목_2,딥노이드
차백신연구소,유사종목_3,이노테라피
차백신연구소,유사종목_4,압타머사이언스
차백신연구소,유사종목_5,제이엘케이
참엔지니어링,유사종목_1,KR모터스
참엔지니어링,유사종목_2,아이엘사이언스
참엔지니어링,유사종목_3,오리엔탈정공
참엔지니어링,유사종목_4,한창
참엔지니어링,유사종목_5,유니슨
참좋은여행,유사종목_1,엔비티
참좋은여행,유사종목_2,케어랩스
참좋은여행,유사종목_3,솔트룩스
참좋은여행,유사종목_4,비트나인
참좋은여행,유사종목_5,카카오페이
창해에탄올,유사종목_1,화일약품
창해에탄올,유사종목_2,제일연마
창해에탄올,유사종목_3,삼일기업공사
창해에탄올,유사종목_4,동화약품
창해에탄올,유사종목_5,차바이오텍
천보,유사종목_1,삼천당제약
천보,유사종목_2,대봉엘에스
천보,유사종목_3,삼정펄프
천보,유사종목_4,강남제비스코
천보,유사종목_5,와이지엔터테인먼트
천일고속,유사종목_1,금화피에스시
천일고속,유사종목_2,펌텍코리아
천일고속,유사종목_3,가비아
천일고속,유사종목_4,뷰웍스
천일고속,유사종목_5,삼보판지
청담글로벌,유사종목_1,엠씨넥스
청담글로벌,유사종목_2,삼성엔지니어링
청담글로벌,유사종목_3,코오롱
청담글로벌,유사종목_4,그래디언트
청담글로벌,유사종목_5,LG헬로비전
체리부로,유사종목_1,우수AMS
체리부로,유사종목_2,우양
체리부로,유사종목_3,하림
체리부로,유사종목_4,티웨이홀딩스
체리부로,유사종목_5,정원엔시스
체시스,유사종목_1,성안
체시스,유사종목_2,뉴보텍
체시스,유사종목_3,이원컴포텍
체시스,유사종목_4,대우부품
체시스,유사종목_5,JW신약
초록뱀미디어,유사종목_1,아이앤씨
초록뱀미디어,유사종목_2,위즈코프
초록뱀미디어,유사종목_3,엔케이
초록뱀미디어,유사종목_4,휴맥스홀딩스
초록뱀미디어,유사종목_5,유일에너테크
초록뱀이앤엠,유사종목_1,제이웨이
초록뱀이앤엠,유사종목_2,엔시트론
초록뱀이앤엠,유사종목_3,이즈미디어
초록뱀이앤엠,유사종목_4,코센
초록뱀이앤엠,유사종목_5,시스웍
초록뱀컴퍼니,유사종목_1,쇼박스
초록뱀컴퍼니,유사종목_2,크리스탈지노믹스
초록뱀컴퍼니,유사종목_3,팬엔터테인먼트
초록뱀컴퍼니,유사종목_4,어반리튬
초록뱀컴퍼니,유사종목_5,케이피에스
초록뱀헬스케어,유사종목_1,하이소닉
초록뱀헬스케어,유사종목_2,엘아이에스
초록뱀헬스케어,유사종목_3,글로본
초록뱀헬스케어,유사종목_4,바이옵트로
초록뱀헬스케어,유사종목_5,멜파스
칩스앤미디어,유사종목_1,휴니드
칩스앤미디어,유사종목_2,휴네시온
칩스앤미디어,유사종목_3,핸디소프트
칩스앤미디어,유사종목_4,RF머트리얼즈
칩스앤미디어,유사종목_5,YTN
카나리아바이오,유사종목_1,HPSP
카나리아바이오,유사종목_2,삼부토건
카나리아바이오,유사종목_3,솔브레인홀딩스
카나리아바이오,유사종목_4,씨젠
카나리아바이오,유사종목_5,이크레더블
카스,유사종목_1,비에이치아이
카스,유사종목_2,KC코트렐
카스,유사종목_3,손오공
카스,유사종목_4,삼기
카스,유사종목_5,디와이씨
카이노스메드,유사종목_1,코오롱티슈진
카이노스메드,유사종목_2,아이진
카이노스메드,유사종목_3,파멥신
카이노스메드,유사종목_4,퀀타매트릭스
카이노스메드,유사종목_5,압타바이오
카카오,유사종목_1,일성신약
카카오,유사종목_2,슈프리마에이치큐
카카오,유사종목_3,카카오게임즈
카카오,유사종목_4,한국경제TV
카카오,유사종목_5,SK바이오사이언스
카카오게임즈,유사종목_1,하나금융25호스팩
카카오게임즈,유사종목_2,하나금융22호스팩
카카오게임즈,유사종목_3,하나금융20호스팩
카카오게임즈,유사종목_4,하나머스트7호스팩
카카오게임즈,유사종목_5,카카오
카카오뱅크,유사종목_1,유화증권
카카오뱅크,유사종목_2,미래에셋비전스팩1호
카카오뱅크,유사종목_3,한국캐피탈
카카오뱅크,유사종목_4,삼성증권
카카오뱅크,유사종목_5,코리안리
카카오페이,유사종목_1,솔트룩스
카카오페이,유사종목_2,하나머스트7호스팩
카카오페이,유사종목_3,하나금융22호스팩
카카오페이,유사종목_4,하나금융19호스팩
카카오페이,유사종목_5,하나금융20호스팩
카페24,유사종목_1,엠로
카페24,유사종목_2,제닉
카페24,유사종목_3,삼성중공업
카페24,유사종목_4,롯데칠성
카페24,유사종목_5,대림B&Co
카프로,유사종목_1,나인테크
카프로,유사종목_2,서울식품
카프로,유사종목_3,비투엔
카프로,유사종목_4,퍼스텍
카프로,유사종목_5,뉴보텍
캐리소프트,유사종목_1,에프알텍
캐리소프트,유사종목_2,인바이오
캐리소프트,유사종목_3,코아스템켐온
캐리소프트,유사종목_4,우리넷
캐리소프트,유사종목_5,아이에스이커머스
캐스텍코리아,유사종목_1,삼일제약
캐스텍코리아,유사종목_2,나라엠앤디
캐스텍코리아,유사종목_3,한국종합기술
캐스텍코리아,유사종목_4,파버나인
캐스텍코리아,유사종목_5,마니커에프앤지
캠시스,유사종목_1,대창
캠시스,유사종목_2,신성통상
캠시스,유사종목_3,대원전선
캠시스,유사종목_4,해성옵틱스
캠시스,유사종목_5,태양금속
커넥트웨이브,유사종목_1,일신방직
커넥트웨이브,유사종목_2,우진
커넥트웨이브,유사종목_3,아톤
커넥트웨이브,유사종목_4,락앤락
커넥트웨이브,유사종목_5,오이솔루션
커머스마이너,유사종목_1,엑서지21
커머스마이너,유사종목_2,이엔플러스
커머스마이너,유사종목_3,자연과환경
커머스마이너,유사종목_4,큐로홀딩스
커머스마이너,유사종목_5,비엘
컨버즈,유사종목_1,TS트릴리온
컨버즈,유사종목_2,페이퍼코리아
컨버즈,유사종목_3,씨엔플러스
컨버즈,유사종목_4,SBW생명과학
컨버즈,유사종목_5,대창솔루션
컬러레이,유사종목_1,크리스탈신소재
컬러레이,유사종목_2,골든센츄리
컬러레이,유사종목_3,미투젠
컬러레이,유사종목_4,DSC인베스트먼트
컬러레이,유사종목_5,GRT
컴투스,유사종목_1,조선선재
컴투스,유사종목_2,코메론
컴투스,유사종목_3,쎌바이오텍
컴투스,유사종목_4,이엘피
컴투스,유사종목_5,나노신소재
컴투스홀딩스,유사종목_1,영풍정밀
컴투스홀딩스,유사종목_2,와토스코리아
컴투스홀딩스,유사종목_3,수산아이앤티
컴투스홀딩스,유사종목_4,슈프리마아이디
컴투스홀딩스,유사종목_5,한국앤컴퍼니
컴퍼니케이,유사종목_1,디에스앤엘
컴퍼니케이,유사종목_2,SBI인베스트먼트
컴퍼니케이,유사종목_3,SV인베스트먼트
컴퍼니케이,유사종목_4,세종메디칼
컴퍼니케이,유사종목_5,큐캐피탈
케스피온,유사종목_1,형지엘리트
케스피온,유사종목_2,바이오로그디바이스
케스피온,유사종목_3,제너셈
케스피온,유사종목_4,스맥
케스피온,유사종목_5,제이엠아이
케어랩스,유사종목_1,하나금융23호스팩
케어랩스,유사종목_2,하나금융24호스팩
케어랩스,유사종목_3,하나금융19호스팩
케어랩스,유사종목_4,하나금융20호스팩
케어랩스,유사종목_5,하나금융22호스팩
케어젠,유사종목_1,산돌
케어젠,유사종목_2,피엔케이피부임상연구센타
케어젠,유사종목_3,써니전자
케어젠,유사종목_4,NICE
케어젠,유사종목_5,동서
케이디켐,유사종목_1,SK케미칼
케이디켐,유사종목_2,하이브
케이디켐,유사종목_3,농우바이오
케이디켐,유사종목_4,신일제약
케이디켐,유사종목_5,동일금속
케이비아이동국실업,유사종목_1,디아이씨
케이비아이동국실업,유사종목_2,엑사이엔씨
케이비아이동국실업,유사종목_3,상신전자
케이비아이동국실업,유사종목_4,구영테크
케이비아이동국실업,유사종목_5,경창산업
케이비제21호스팩,유사종목_1,유진스팩9호
케이비제21호스팩,유사종목_2,한화플러스제3호스팩
케이비제21호스팩,유사종목_3,유안타제10호스팩
케이비제21호스팩,유사종목_4,하이제6호스팩
케이비제21호스팩,유사종목_5,하이제7호스팩
케이비제22호스팩,유사종목_1,키움제7호스팩
케이비제22호스팩,유사종목_2,신한제10호스팩
케이비제22호스팩,유사종목_3,교보13호스팩
케이비제22호스팩,유사종목_4,교보12호스팩
케이비제22호스팩,유사종목_5,IBKS제19호스팩
케이사인,유사종목_1,신한서부티엔디리츠
케이사인,유사종목_2,롯데리츠
케이사인,유사종목_3,ESR켄달스퀘어리츠
케이사인,유사종목_4,IHQ
케이사인,유사종목_5,디앤디플랫폼리츠
케이씨,유사종목_1,대한약품
케이씨,유사종목_2,서산
케이씨,유사종목_3,수산인더스트리
케이씨,유사종목_4,금화피에스시
케이씨,유사종목_5,가비아
케이씨에스,유사종목_1,세림B&G
케이씨에스,유사종목_2,우리로
케이씨에스,유사종목_3,파인디앤씨
케이씨에스,유사종목_4,옵트론텍
케이씨에스,유사종목_5,한국팩키지
케이씨텍,유사종목_1,하나제약
케이씨텍,유사종목_2,제이브이엠
케이씨텍,유사종목_3,SK텔레콤
케이씨텍,유사종목_4,안랩
케이씨텍,유사종목_5,이오테크닉스
케이씨티,유사종목_1,센코
케이씨티,유사종목_2,위지트
케이씨티,유사종목_3,엑셈
케이씨티,유사종목_4,한국전자인증
케이씨티,유사종목_5,플레이디
케이씨피드,유사종목_1,코리아나
케이씨피드,유사종목_2,삼륭물산
케이씨피드,유사종목_3,경보제약
케이씨피드,유사종목_4,신신제약
케이씨피드,유사종목_5,한일단조
케이아이엔엑스,유사종목_1,서호전기
케이아이엔엑스,유사종목_2,프로텍
케이아이엔엑스,유사종목_3,네오팜
케이아이엔엑스,유사종목_4,인바디
케이아이엔엑스,유사종목_5,디바이스이엔지
케이에스피,유사종목_1,앤씨앤
케이에스피,유사종목_2,조광ILI
케이에스피,유사종목_3,전방
케이에스피,유사종목_4,일정실업
케이에스피,유사종목_5,지역난방공사
케이엔더블유,유사종목_1,수산중공업
케이엔더블유,유사종목_2,진양폴리
케이엔더블유,유사종목_3,동국S&C
케이엔더블유,유사종목_4,범양건영
케이엔더블유,유사종목_5,드림어스컴퍼니
케이엔제이,유사종목_1,진양폴리
케이엔제이,유사종목_2,에치에프알
케이엔제이,유사종목_3,월덱스
케이엔제이,유사종목_4,브이티지엠피
케이엔제이,유사종목_5,NI스틸
케이엘넷,유사종목_1,TKG애강
케이엘넷,유사종목_2,제룡전기
케이엘넷,유사종목_3,휴비츠
케이엘넷,유사종목_4,보락
케이엘넷,유사종목_5,헥토파이낸셜
케이엠,유사종목_1,현대에이치티
케이엠,유사종목_2,에스에프에이
케이엠,유사종목_3,엘비루셈
케이엠,유사종목_4,현대백화점
케이엠,유사종목_5,GS
케이엠더블유,유사종목_1,대창스틸
케이엠더블유,유사종목_2,크레버스
케이엠더블유,유사종목_3,AP시스템
케이엠더블유,유사종목_4,크린앤사이언스
케이엠더블유,유사종목_5,까뮤이앤씨
케이엠제약,유사종목_1,티사이언티픽
케이엠제약,유사종목_2,예스티
케이엠제약,유사종목_3,제테마
케이엠제약,유사종목_4,엘앤케이바이오
케이엠제약,유사종목_5,파나케이아
케이옥션,유사종목_1,피앤씨테크
케이옥션,유사종목_2,대동전자
케이옥션,유사종목_3,컴투스홀딩스
케이옥션,유사종목_4,세명전기
케이옥션,유사종목_5,광주신세계
케이카,유사종목_1,CJ프레시웨이
케이카,유사종목_2,BGF리테일
케이카,유사종목_3,GS글로벌
케이카,유사종목_4,아이티센
케이카,유사종목_5,에코플라스틱
케이탑리츠,유사종목_1,와이즈버즈
케이탑리츠,유사종목_2,신한알파리츠
케이탑리츠,유사종목_3,대성파인텍
케이탑리츠,유사종목_4,NH올원리츠
케이탑리츠,유사종목_5,리더스 기술투자
케이티알파,유사종목_1,대림B&Co
케이티알파,유사종목_2,한국콜마
케이티알파,유사종목_3,율촌화학
케이티알파,유사종목_4,넥센타이어
케이티알파,유사종목_5,한국공항
케이프,유사종목_1,CNH
케이프,유사종목_2,제너셈
케이프,유사종목_3,본느
케이프,유사종목_4,영진약품
케이프,유사종목_5,스맥
케이피에스,유사종목_1,알테오젠
케이피에스,유사종목_2,크리스탈지노믹스
케이피에스,유사종목_3,서울리거
케이피에스,유사종목_4,노랑풍선
케이피에스,유사종목_5,쇼박스
케이피에프,유사종목_1,우리산업
케이피에프,유사종목_2,인터지스
케이피에프,유사종목_3,디에이피
케이피에프,유사종목_4,한솔제지
케이피에프,유사종목_5,위니아에이드
케이피엠테크,유사종목_1,네이처셀
케이피엠테크,유사종목_2,이수앱지스
케이피엠테크,유사종목_3,HLB테라퓨틱스
케이피엠테크,유사종목_4,스카이문스테크놀로지
케이피엠테크,유사종목_5,와이제이엠게임즈
케이피티유,유사종목_1,디오
케이피티유,유사종목_2,KX
케이피티유,유사종목_3,파이오링크
케이피티유,유사종목_4,고영
케이피티유,유사종목_5,KBG
케일럼,유사종목_1,나노캠텍
케일럼,유사종목_2,휴맥스홀딩스
케일럼,유사종목_3,YG PLUS
케일럼,유사종목_4,디티앤씨
케일럼,유사종목_5,에스맥
켄코아에어로스페이스,유사종목_1,오킨스전자
켄코아에어로스페이스,유사종목_2,토니모리
켄코아에어로스페이스,유사종목_3,모바일어플라이언스
켄코아에어로스페이스,유사종목_4,에프엔씨엔터
켄코아에어로스페이스,유사종목_5,크로바하이텍
켐트로닉스,유사종목_1,이랜텍
